video_id,comment_id,thread_id,author_channel_id,author_display_name,community_id,community_size,community_density,is_reply,parent_comment_id,parent_author_id,like_count,total_reply_count,community_total_comments,community_total_likes,community_avg_comments_per_user,community_top_contributor
fKxCeccvqBI,Ugx2x8f4h05mxibP-KN4AaABAg,Ugx2x8f4h05mxibP-KN4AaABAg,UCjOVXyRpOAncq_ClLyk3W-Q,@gridreaper6735,670,1,0.0,False,,,9,0,1,9,1.0,@gridreaper6735
fKxCeccvqBI,Ugwtuy0lhwvNF8lPmM94AaABAg,Ugwtuy0lhwvNF8lPmM94AaABAg,UCxrtruKp73E75sRvNbUHD0Q,@whispersbeyondarchives-wba1,257,1,0.0,False,,,0,0,5,15,5.0,@whispersbeyondarchives-wba1
fKxCeccvqBI,UgxV4blm3Mp5DfgAofF4AaABAg,UgxV4blm3Mp5DfgAofF4AaABAg,UCG1H86OGl7DwmI0g7gJxhDQ,@fokspoks,16,25,0.09333333333333334,False,,,1,0,35,722,1.4,@jocelantonettetenoc5996
fKxCeccvqBI,UgxnjviRr3EXnJmCmSx4AaABAg,UgxnjviRr3EXnJmCmSx4AaABAg,UCW4AGyFyMlsyyZ7scKJpvNg,@Deetra161,4,35,0.06386554621848739,False,,,30,5,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,UgzFc9_ANyc8_gKiWz94AaABAg,UgzFc9_ANyc8_gKiWz94AaABAg,UCX8V4cHcVwTmeN6Olvud-Tg,@laferrierenicolet,0,52,0.042232277526395176,False,,,7,0,41,850,0.7884615384615384,@ThePestProblem
fKxCeccvqBI,UgwUIfEqUGJcTF61MZ54AaABAg.AOYFFZQnhLmAOYFPpTF4vK,UgwUIfEqUGJcTF61MZ54AaABAg,UCmNbJNp_l-PktKoS4zwtAxQ,@spacemanYoutuber,60,3,1.0,True,UgwUIfEqUGJcTF61MZ54AaABAg,UCmNbJNp_l-PktKoS4zwtAxQ,1,0,7,25,2.3333333333333335,@spacemanYoutuber
fKxCeccvqBI,UgwzBy0nk17iFTmWEZh4AaABAg.AOLChkLo_8mAR1eiz3S8f9,UgwzBy0nk17iFTmWEZh4AaABAg,UCzG86hoeCuGU2uUHotzfZFA,@Ham_949,118,2,1.0,True,UgwzBy0nk17iFTmWEZh4AaABAg,UC_UApcYZ5m8J8CiRaF4yehQ,0,0,1,0,0.5,@jasonbush7949
fKxCeccvqBI,UgybLf0Eq7vx0-rRFGt4AaABAg.AOLCRuOO1CbAONJ0bACbf_,UgybLf0Eq7vx0-rRFGt4AaABAg,UC6Ws5Mb6YN6Oqgnzpv3VvGg,@Kenthedangerous,3,36,0.06190476190476191,True,UgybLf0Eq7vx0-rRFGt4AaABAg,UCKYz2ubXtMBoYV-X8qovLYQ,0,0,29,1859,0.8055555555555556,@ethantroll0828
fKxCeccvqBI,Ugxjy7DpfSmWu9h0OgJ4AaABAg.AOKFo49lWb6AOMtEC5v3L_,Ugxjy7DpfSmWu9h0OgJ4AaABAg,UCeQjjvZWgyPlC8oLcWaD8pg,@namelesscreature8843,16,25,0.09333333333333334,True,Ugxjy7DpfSmWu9h0OgJ4AaABAg,UCBlXJ8FK1wMwLm7RbaIDCZw,1,0,35,722,1.4,@jocelantonettetenoc5996
fKxCeccvqBI,UgyMxx3X_0zQihQbQDN4AaABAg.AOJhndl88qnAOM_ZfPr7K-,UgyMxx3X_0zQihQbQDN4AaABAg,UCJt0ukgGTENIIo6hNBNV1fw,@Elliotsturtplus250,14,26,0.08923076923076922,True,UgyMxx3X_0zQihQbQDN4AaABAg,UC1qil1EJ-sRjKUlMwdmRiHw,3,0,53,858,2.0384615384615383,@dragondaveltd1992
fKxCeccvqBI,UgyMxx3X_0zQihQbQDN4AaABAg.AOJhndl88qnAORxE-p9Gcw,UgyMxx3X_0zQihQbQDN4AaABAg,UC33OxyA7aMEjHsrZqMqfUeg,@Tabias,4,35,0.06386554621848739,True,UgyMxx3X_0zQihQbQDN4AaABAg,UC1qil1EJ-sRjKUlMwdmRiHw,2,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,UgyuilTLjOVdIGhD_zd4AaABAg.AOJhQNCsKv_AOLsHd_XskO,UgyuilTLjOVdIGhD_zd4AaABAg,UCR6TDu1OPnl_TGs2dXRnf2w,@glitch2452,92,2,1.0,True,UgyuilTLjOVdIGhD_zd4AaABAg,UCrdhGNiGWyWjdqeBtz5yTHQ,0,0,1,1,0.5,@Jaydog8536
fKxCeccvqBI,Ugw_3cyZ_JTFKohq9NV4AaABAg.AOJg2GYf26mAOMx84N852M,Ugw_3cyZ_JTFKohq9NV4AaABAg,UClDM2-iSf0Zk1kBDZY8XxmQ,@Javiey5l,80,2,1.0,True,Ugw_3cyZ_JTFKohq9NV4AaABAg,UCeaPXsc-8cXGpXvzQtx3qQg,0,0,4,43,2.0,@mitchell4745
fKxCeccvqBI,Ugww_QXQVXdnCjfjSUJ4AaABAg.AOJHNnQRLBrAO_csQxdCeS,Ugww_QXQVXdnCjfjSUJ4AaABAg,UCc42gY0p19cSvjsOeA55tHA,@diabeticman2194,77,2,1.0,True,Ugww_QXQVXdnCjfjSUJ4AaABAg,UCzreYvs-VVQjfWLGBNaDaKw,0,0,5,51,2.5,@ytw101
fKxCeccvqBI,UgyD1CNw8Unx1CtlqBV4AaABAg.AOJGuP0NEYeAOK7nGxSjkj,UgyD1CNw8Unx1CtlqBV4AaABAg,UCOm0d2HEzvA63k2V7LFlD_g,@OrsilloFanClub,25,7,0.3333333333333333,True,UgyD1CNw8Unx1CtlqBV4AaABAg,UCPArLcaZI6ZIZIGwW7xxELA,0,0,5,293,0.7142857142857143,@vanguardRailgun924
fKxCeccvqBI,Ugz-Y_1uuiIchZPhPRl4AaABAg.AOJFfkw73F_AOKRGDPp6_f,Ugz-Y_1uuiIchZPhPRl4AaABAg,UCIHaX_288FRBCr1bNqOQLVg,@mathewhuong3421,4,35,0.06386554621848739,True,Ugz-Y_1uuiIchZPhPRl4AaABAg,UCXBu1YPAoYZYoTJYuSx97sw,8,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,Ugz-Y_1uuiIchZPhPRl4AaABAg.AOJFfkw73F_AOKTIBbVrrc,Ugz-Y_1uuiIchZPhPRl4AaABAg,UCCveXzSs0fR-GuFPmUdZxHw,@SA1NT53,4,35,0.06386554621848739,True,Ugz-Y_1uuiIchZPhPRl4AaABAg,UCXBu1YPAoYZYoTJYuSx97sw,0,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,Ugz-Y_1uuiIchZPhPRl4AaABAg.AOJFfkw73F_AORxBH6Yxdu,Ugz-Y_1uuiIchZPhPRl4AaABAg,UC33OxyA7aMEjHsrZqMqfUeg,@Tabias,4,35,0.06386554621848739,True,Ugz-Y_1uuiIchZPhPRl4AaABAg,UCXBu1YPAoYZYoTJYuSx97sw,0,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,Ugz-Y_1uuiIchZPhPRl4AaABAg.AOJFfkw73F_AP7z32HC0A0,Ugz-Y_1uuiIchZPhPRl4AaABAg,UCIndb5c65HX4RdxGWIgiNrA,@SquishyTailsmo,4,35,0.06386554621848739,True,Ugz-Y_1uuiIchZPhPRl4AaABAg,UCXBu1YPAoYZYoTJYuSx97sw,0,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,Ugz-Y_1uuiIchZPhPRl4AaABAg.AOJFfkw73F_AP7zOB0izSV,Ugz-Y_1uuiIchZPhPRl4AaABAg,UC33OxyA7aMEjHsrZqMqfUeg,@Tabias,4,35,0.06386554621848739,True,Ugz-Y_1uuiIchZPhPRl4AaABAg,UCXBu1YPAoYZYoTJYuSx97sw,0,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,Ugy5kO-QHZ1e0GrnTNR4AaABAg.AOJDQ95QWGIAOPb-1B8OBy,Ugy5kO-QHZ1e0GrnTNR4AaABAg,UCe9viktXMf4oeCqonypwdvA,@v2posting881,37,4,0.5,True,Ugy5kO-QHZ1e0GrnTNR4AaABAg,UCbMe45FjzUosoenH1VWsbYg,1,0,3,115,0.75,@soelo592
fKxCeccvqBI,Ugx7ej4PJ8SqfZBoPl54AaABAg.AOJChXmHyxzAOJX7_Jq2lM,Ugx7ej4PJ8SqfZBoPl54AaABAg,UCXXahPN0YnW7ANRTv0TRbcg,@CapeMike,93,2,1.0,True,Ugx7ej4PJ8SqfZBoPl54AaABAg,UCcrMIyE54Ov5I3wjYmgSkZA,8,0,2,90,1.0,@avataruzumaki7900
fKxCeccvqBI,UgxGmMkMFsJh44CK2t94AaABAg.AOJAH4ZAWhOAP-88XbcWvt,UgxGmMkMFsJh44CK2t94AaABAg,UCEYNczTw86-f-5UsAYgydmA,@Bocadamas,44,3,0.6666666666666666,True,UgxGmMkMFsJh44CK2t94AaABAg,UCsXeqmuhNrFlNCJolODxLng,7,0,2,127,0.6666666666666666,@admiraldesto2170
fKxCeccvqBI,Ugz5LCylntQMHMK-w6N4AaABAg.AOJ98RGMn-qAOJFav9SZPp,Ugz5LCylntQMHMK-w6N4AaABAg,UCXBu1YPAoYZYoTJYuSx97sw,@SugarFreeLatte,4,35,0.06386554621848739,True,Ugz5LCylntQMHMK-w6N4AaABAg,UC8g8laN7v422tKCupJAZ-pw,2,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,Ugz5LCylntQMHMK-w6N4AaABAg.AOJ98RGMn-qAOL8c9waEM7,Ugz5LCylntQMHMK-w6N4AaABAg,UC1mKp90a74XVBoX7CB9YMfQ,@zvgamingandstuff7633,4,35,0.06386554621848739,True,Ugz5LCylntQMHMK-w6N4AaABAg,UC8g8laN7v422tKCupJAZ-pw,0,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,Ugz5LCylntQMHMK-w6N4AaABAg.AOJ98RGMn-qAOLFLeUJ3nQ,Ugz5LCylntQMHMK-w6N4AaABAg,UCXBu1YPAoYZYoTJYuSx97sw,@SugarFreeLatte,4,35,0.06386554621848739,True,Ugz5LCylntQMHMK-w6N4AaABAg,UC8g8laN7v422tKCupJAZ-pw,0,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,Ugz5LCylntQMHMK-w6N4AaABAg.AOJ98RGMn-qAOLFdvedChD,Ugz5LCylntQMHMK-w6N4AaABAg,UC1mKp90a74XVBoX7CB9YMfQ,@zvgamingandstuff7633,4,35,0.06386554621848739,True,Ugz5LCylntQMHMK-w6N4AaABAg,UC8g8laN7v422tKCupJAZ-pw,0,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,Ugz5LCylntQMHMK-w6N4AaABAg.AOJ98RGMn-qAOMKN0E1fiL,Ugz5LCylntQMHMK-w6N4AaABAg,UCq3wIvzKRbxCqGP5Rmrwdsg,@AnaKa2019,4,35,0.06386554621848739,True,Ugz5LCylntQMHMK-w6N4AaABAg,UC8g8laN7v422tKCupJAZ-pw,0,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,UgzWZ4ySqI14zh2AbHh4AaABAg.AOJ8pHhZlL_AORFsmkgtNp,UgzWZ4ySqI14zh2AbHh4AaABAg,UCoNG1ROoY_5zLjsPxix0_zQ,@ocelotte9590,58,3,0.6666666666666666,True,UgzWZ4ySqI14zh2AbHh4AaABAg,UCOE5rZ9xiH3XbAzGsMWGYrg,2,0,1,17,0.3333333333333333,@JameShark_
fKxCeccvqBI,UgzWZ4ySqI14zh2AbHh4AaABAg.AOJ8pHhZlL_ARlCXzocpjM,UgzWZ4ySqI14zh2AbHh4AaABAg,UCV_Pj8A-mlevnXWzO8rMx8A,@pokemontrainervincent2321,58,3,0.6666666666666666,True,UgzWZ4ySqI14zh2AbHh4AaABAg,UCOE5rZ9xiH3XbAzGsMWGYrg,0,0,1,17,0.3333333333333333,@JameShark_
fKxCeccvqBI,UgxnjviRr3EXnJmCmSx4AaABAg.AOJ6ihMcWUFAOJ8ACtIQ40,UgxnjviRr3EXnJmCmSx4AaABAg,UCOzGLMiL72Hjgr9s-yLCmYw,@JonFX1,7,32,0.06854838709677419,True,UgxnjviRr3EXnJmCmSx4AaABAg,UCW4AGyFyMlsyyZ7scKJpvNg,26,0,20,1907,0.625,@LaviFilms
fKxCeccvqBI,UgxnjviRr3EXnJmCmSx4AaABAg.AOJ6ihMcWUFAOJGwXL5DH0,UgxnjviRr3EXnJmCmSx4AaABAg,UCIRN_s9OUwOfM6V_4_US8_w,@thundergod6431,4,35,0.06386554621848739,True,UgxnjviRr3EXnJmCmSx4AaABAg,UCW4AGyFyMlsyyZ7scKJpvNg,1,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,UgxnjviRr3EXnJmCmSx4AaABAg.AOJ6ihMcWUFAOJLqo3jC9G,UgxnjviRr3EXnJmCmSx4AaABAg,UC-LTppFMtgEKEzePdx8ueeg,@antispider7907,4,35,0.06386554621848739,True,UgxnjviRr3EXnJmCmSx4AaABAg,UCW4AGyFyMlsyyZ7scKJpvNg,2,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,UgxnjviRr3EXnJmCmSx4AaABAg.AOJ6ihMcWUFAOJMEnT4oyD,UgxnjviRr3EXnJmCmSx4AaABAg,UC6_7h7Kz9hjvc6m9uP8J6BQ,@mechatec2992,4,35,0.06386554621848739,True,UgxnjviRr3EXnJmCmSx4AaABAg,UCW4AGyFyMlsyyZ7scKJpvNg,8,0,28,3978,0.8,@didgereemedia194
fKxCeccvqBI,UgxnjviRr3EXnJmCmSx4AaABAg.AOJ6ihMcWUFAORxFxNfRtT,UgxnjviRr3EXnJmCmSx4AaABAg,UC33OxyA7aMEjHsrZqMqfUeg,@Tabias,4,35,0.06386554621848739,True,UgxnjviRr3EXnJmCmSx4AaABAg,UCW4AGyFyMlsyyZ7scKJpvNg,1,0,28,3978,0.8,@didgereemedia194
ex_AEZW86lw,UgwasN0FhTki99_Z4KF4AaABAg,UgwasN0FhTki99_Z4KF4AaABAg,UCU1KteIenKlzgAdQU59_1bw,@Gameglish-up,671,1,0.0,False,,,0,0,1,0,1.0,@Gameglish-up
ex_AEZW86lw,UgwMT9blUy_-p3ek-VN4AaABAg,UgwMT9blUy_-p3ek-VN4AaABAg,UCsr5c7CbKPgLnpvIqdDdmmA,@ShadeTavish,40,3,0.6666666666666666,False,,,0,0,6,31,2.0,@mnp-gachaney2023
ex_AEZW86lw,UgxGRMkF3RnPPVKZINR4AaABAg,UgxGRMkF3RnPPVKZINR4AaABAg,UCZejP9ulFSB3VuiTntQTeSA,@SkyWavefreefootage,672,1,0.0,False,,,0,0,1,0,1.0,@SkyWavefreefootage
ex_AEZW86lw,UgyY8SNqmrGeqMOjeV14AaABAg,UgyY8SNqmrGeqMOjeV14AaABAg,UCl84noI_NGf3C_SCyFjWr_A,@fredy0397,647,1,0.0,False,,,0,0,2,0,2.0,@fredy0397
ex_AEZW86lw,UgwgwpOpt9-0dTRQkmV4AaABAg,UgwgwpOpt9-0dTRQkmV4AaABAg,UCGdlLUTWguhgNGMrsFZQDBw,@RLTrigger-j5y,12,28,0.07671957671957672,False,,,6,0,24,1108,0.8571428571428571,@cookiethedutchie4475
ex_AEZW86lw,UgwZNA15T-X3XigwVx94AaABAg,UgwZNA15T-X3XigwVx94AaABAg,UCqLTQOrpxHW3BbtZuURxKDQ,@Parmie,673,1,0.0,False,,,0,0,1,0,1.0,@Parmie
ex_AEZW86lw,UgzptUuiw4yw1vV_ta14AaABAg,UgzptUuiw4yw1vV_ta14AaABAg,UCPXGjPuL7c0HSTb8ftkIfWA,@Abyssal_Void_Ghost,40,3,0.6666666666666666,False,,,12,1,6,31,2.0,@mnp-gachaney2023
ex_AEZW86lw,Ugz1r2INQFMtwftyR_R4AaABAg,Ugz1r2INQFMtwftyR_R4AaABAg,UCmxbRIatx9VU6Q4WU_KYzOA,@greymackenzi,674,1,0.0,False,,,0,0,1,0,1.0,@greymackenzi
ex_AEZW86lw,UgyImb7yvxJ4na6_QRV4AaABAg,UgyImb7yvxJ4na6_QRV4AaABAg,UCvTfETjMO1LHsIU1OArPzGQ,@fajarpagi2397,675,1,0.0,False,,,2,0,1,2,1.0,@fajarpagi2397
ex_AEZW86lw,UgwRyDTG-oWCIIF4zxZ4AaABAg,UgwRyDTG-oWCIIF4zxZ4AaABAg,UCrsfrRLkwzA7ePu7UrFUvhQ,@whitesonic508,27,5,0.4,False,,,14,0,11,98,2.2,@whitesonic508
ex_AEZW86lw,Ugz4_qogB7I-ItPG-J54AaABAg,Ugz4_qogB7I-ItPG-J54AaABAg,UCdYoKrM8WrX4x11TD73ipTw,@MrT_Rex,14,26,0.08923076923076922,False,,,10,0,53,858,2.0384615384615383,@dragondaveltd1992
ex_AEZW86lw,UgzIyfJBs93d7vSoYbl4AaABAg,UgzIyfJBs93d7vSoYbl4AaABAg,UCmn3AsI_LFc-2C1G4k8xPuw,@Jurybooty,676,1,0.0,False,,,0,0,1,0,1.0,@Jurybooty
ex_AEZW86lw,UgzY05vn0dsCqftEaBd4AaABAg,UgzY05vn0dsCqftEaBd4AaABAg,UCOLomoPqqOPuETbq2VoMDoA,@Faiq_munshi,620,1,0.0,False,,,1,0,2,1,2.0,@Faiq_munshi
ex_AEZW86lw,Ugyj7-cjLuu4f5FD13F4AaABAg,Ugyj7-cjLuu4f5FD13F4AaABAg,UC1NeKIFnawBERbV-hXKQ0vQ,@MYusri-xk9re,88,2,1.0,False,,,6,0,3,9,1.5,@yoitz_caleb
ex_AEZW86lw,Ugx2P7Tg-RnyLCrxYuR4AaABAg,Ugx2P7Tg-RnyLCrxYuR4AaABAg,UCkd65htEQezPhPt1H-WGHiQ,@thegamingalien5476,677,1,0.0,False,,,4,0,1,4,1.0,@thegamingalien5476
ex_AEZW86lw,UgxeLSCu9oDVE-GE4yV4AaABAg,UgxeLSCu9oDVE-GE4yV4AaABAg,UCtNh8n2FPuvMxHd41mbdvGg,@yashiragonzalez294,533,1,0.0,False,,,3,0,6,10,6.0,@yashiragonzalez294
ex_AEZW86lw,Ugxcnz3tyLC0sAKH7Md4AaABAg,Ugxcnz3tyLC0sAKH7Md4AaABAg,UCn8AX9ABmBy6iq88XCjopgw,@LifeandMoneyMatters,678,1,0.0,False,,,1,0,2,1,2.0,@LifeandMoneyMatters
ex_AEZW86lw,UgyHZbXtp7FXK1FNxr94AaABAg,UgyHZbXtp7FXK1FNxr94AaABAg,UC8_Uuld2qtB20d4rtX2rICg,@YoGamsro,679,1,0.0,False,,,3,0,1,3,1.0,@YoGamsro
ex_AEZW86lw,UgzFpQ5gPO_kcYKCHhB4AaABAg,UgzFpQ5gPO_kcYKCHhB4AaABAg,UCVkGgoqrlR35d8_M5_RT-VA,@sirbachelorboredmen1314,680,1,0.0,False,,,1,0,2,1,2.0,@sirbachelorboredmen1314
ex_AEZW86lw,UgwrNDx_rL_PW2hIg294AaABAg,UgwrNDx_rL_PW2hIg294AaABAg,UCNVnDUEd4_YbAynE6nE3jaA,@spaceinkling,17,21,0.1,False,,,10,0,26,439,1.2380952380952381,@spaceinkling
ex_AEZW86lw,Ugy4XWhRS3KxOFtXJbl4AaABAg,Ugy4XWhRS3KxOFtXJbl4AaABAg,UCs-1TWMCE2sW-tRoknks3ow,@acdcsteven769,12,28,0.07671957671957672,False,,,111,5,24,1108,0.8571428571428571,@cookiethedutchie4475
ex_AEZW86lw,Ugz8XWmdHgNRUAWpNuR4AaABAg,Ugz8XWmdHgNRUAWpNuR4AaABAg,UC32B9zpZeTdzYBa8_dxBeYg,@JuCOJ,681,1,0.0,False,,,2,0,1,2,1.0,@JuCOJ
ex_AEZW86lw,UgxHU1fU-S7K5Pnypcl4AaABAg,UgxHU1fU-S7K5Pnypcl4AaABAg,UCWZwEtxOQKGhwE3dYPrGcyg,@nicobay4512,482,1,0.0,False,,,7,0,4,16,4.0,@nicobay4512
ex_AEZW86lw,Ugz3qJVZ3ybNll3XIOZ4AaABAg,Ugz3qJVZ3ybNll3XIOZ4AaABAg,UC6AKI0HXUw3kEegcXLvEDXg,@Morigon,22,11,0.18181818181818182,False,,,3,0,4,229,0.36363636363636365,@Spotid-Salamango
ex_AEZW86lw,Ugyo1eXzDcCBbjU6G6p4AaABAg,Ugyo1eXzDcCBbjU6G6p4AaABAg,UCG1H86OGl7DwmI0g7gJxhDQ,@fokspoks,16,25,0.09333333333333334,False,,,2,0,35,722,1.4,@jocelantonettetenoc5996
ex_AEZW86lw,UgynPq8BilSCSq66BPl4AaABAg,UgynPq8BilSCSq66BPl4AaABAg,UCMueGU7IZ9mb8dCmB2xoyuA,@EvanVanVanavan,682,1,0.0,False,,,47,0,2,49,2.0,@EvanVanVanavan
ex_AEZW86lw,UgyxR1jeqsB8obDk3L14AaABAg,UgyxR1jeqsB8obDk3L14AaABAg,UCduFlHBKA1BwkVMiiXWz0DA,@Letstrade-08,683,1,0.0,False,,,2,0,1,2,1.0,@Letstrade-08
ex_AEZW86lw,UgxiJjCYfHpJMtnPNT94AaABAg,UgxiJjCYfHpJMtnPNT94AaABAg,UCeTW_bEmSO-fq-kMPeK8g7w,@S0LLLL782,684,1,0.0,False,,,10,0,1,10,1.0,@S0LLLL782
ex_AEZW86lw,UgzptUuiw4yw1vV_ta14AaABAg.AOBhbUI3MO0AR8BaDbQmxF,UgzptUuiw4yw1vV_ta14AaABAg,UCsr5c7CbKPgLnpvIqdDdmmA,@ShadeTavish,40,3,0.6666666666666666,True,UgzptUuiw4yw1vV_ta14AaABAg,UCPXGjPuL7c0HSTb8ftkIfWA,0,0,6,31,2.0,@mnp-gachaney2023
ex_AEZW86lw,Ugy4XWhRS3KxOFtXJbl4AaABAg.AO95s05VJy3AO9mVMC-pyL,Ugy4XWhRS3KxOFtXJbl4AaABAg,UC3U_RInXkXPXIdY5SHBvSMw,@zombrofitness,12,28,0.07671957671957672,True,Ugy4XWhRS3KxOFtXJbl4AaABAg,UCs-1TWMCE2sW-tRoknks3ow,0,0,24,1108,0.8571428571428571,@cookiethedutchie4475
ex_AEZW86lw,Ugy4XWhRS3KxOFtXJbl4AaABAg.AO95s05VJy3AO9xrcqrHR7,Ugy4XWhRS3KxOFtXJbl4AaABAg,UCjbVxDB3qetJT8hyhp8xwEQ,@RyanFennec,12,28,0.07671957671957672,True,Ugy4XWhRS3KxOFtXJbl4AaABAg,UCs-1TWMCE2sW-tRoknks3ow,4,0,24,1108,0.8571428571428571,@cookiethedutchie4475
ex_AEZW86lw,Ugy4XWhRS3KxOFtXJbl4AaABAg.AO95s05VJy3AOAO1AomK3A,Ugy4XWhRS3KxOFtXJbl4AaABAg,UCSm-t2zgY84qPEnLHe9D8Tg,@nightmarecorporation9991,12,28,0.07671957671957672,True,Ugy4XWhRS3KxOFtXJbl4AaABAg,UCs-1TWMCE2sW-tRoknks3ow,12,0,24,1108,0.8571428571428571,@cookiethedutchie4475
ex_AEZW86lw,Ugy4XWhRS3KxOFtXJbl4AaABAg.AO95s05VJy3AOAhrmkQZxR,Ugy4XWhRS3KxOFtXJbl4AaABAg,UC0dJWD-YMjNhCVe-RNKKytg,@philharry5349,12,28,0.07671957671957672,True,Ugy4XWhRS3KxOFtXJbl4AaABAg,UCs-1TWMCE2sW-tRoknks3ow,3,0,24,1108,0.8571428571428571,@cookiethedutchie4475
ex_AEZW86lw,Ugy4XWhRS3KxOFtXJbl4AaABAg.AO95s05VJy3AODBp6Y8j2a,Ugy4XWhRS3KxOFtXJbl4AaABAg,UCGdlLUTWguhgNGMrsFZQDBw,@RLTrigger-j5y,12,28,0.07671957671957672,True,Ugy4XWhRS3KxOFtXJbl4AaABAg,UCs-1TWMCE2sW-tRoknks3ow,0,0,24,1108,0.8571428571428571,@cookiethedutchie4475
MmxV77mZb-M,UgyvebGxmJE_OJbLAt14AaABAg,UgyvebGxmJE_OJbLAt14AaABAg,UCOzGLMiL72Hjgr9s-yLCmYw,@JonFX1,7,32,0.06854838709677419,False,,,55,5,20,1907,0.625,@LaviFilms
MmxV77mZb-M,Ugwqns1NoA7UfNFQCD54AaABAg,Ugwqns1NoA7UfNFQCD54AaABAg,UC0oRTpVkQQnbIAlvVlh5kyQ,@leBoomBURST,685,1,0.0,False,,,1,0,1,1,1.0,@leBoomBURST
MmxV77mZb-M,UgyBudX5xcWKVCofz3x4AaABAg,UgyBudX5xcWKVCofz3x4AaABAg,UC3iKnUFYRYXvaxauZbLDY1Q,@bradyhedstrom2541,686,1,0.0,False,,,0,0,1,0,1.0,@bradyhedstrom2541
MmxV77mZb-M,UgzXetKMcgZMnEsyjl14AaABAg,UgzXetKMcgZMnEsyjl14AaABAg,UCtx3fzlryIOpStgjU6d-a6w,@Xiphos1349,687,1,0.0,False,,,0,0,1,0,1.0,@Xiphos1349
MmxV77mZb-M,UgzA7114vMKK5UyuPdB4AaABAg,UgzA7114vMKK5UyuPdB4AaABAg,UCR5j3nYqIaM_tgjIc6ELMVA,@wacdonaldnone8670,688,1,0.0,False,,,1,0,1,1,1.0,@wacdonaldnone8670
MmxV77mZb-M,Ugz11fZsGhG0Dduxxgt4AaABAg,Ugz11fZsGhG0Dduxxgt4AaABAg,UCXctS8OcdSz0P8POP6LeaWQ,@pubexploit6782,6,32,0.07056451612903226,False,,,0,0,27,1170,0.84375,@JaceHubbard
MmxV77mZb-M,Ugw5mIcjFldKDo_hD614AaABAg,Ugw5mIcjFldKDo_hD614AaABAg,UCPgXlpPpBmvYC8zmsO3OiUQ,@kingofkong21,66,2,1.0,False,,,0,1,4,1,2.0,@kingofkong21
MmxV77mZb-M,UgxufnQHVwxc1XxNnMt4AaABAg,UgxufnQHVwxc1XxNnMt4AaABAg,UCS23dDhKlx0XsJZSG3_bzQA,@KiyomiScarlet,689,1,0.0,False,,,0,0,1,0,1.0,@KiyomiScarlet
MmxV77mZb-M,Ugx4YqH1fEgkJLz2mth4AaABAg,Ugx4YqH1fEgkJLz2mth4AaABAg,UCqOVNc4HIc_KHHhn_oRoT2Q,@darkhorsedanmobile,401,1,0.0,False,,,0,0,2,0,2.0,@darkhorsedanmobile
MmxV77mZb-M,UgyxavFx6KSe4r0e5xB4AaABAg,UgyxavFx6KSe4r0e5xB4AaABAg,UCAzdlBxGugCGyqIoaNkXesg,@DTroboticraft,690,1,0.0,False,,,3,0,1,3,1.0,@DTroboticraft
MmxV77mZb-M,Ugwm39y9WodojtvpkuZ4AaABAg,Ugwm39y9WodojtvpkuZ4AaABAg,UCHlTlukU2ZCd_BL4kB5JWJA,@Kitty255Again,17,21,0.1,False,,,1,0,26,439,1.2380952380952381,@spaceinkling
MmxV77mZb-M,UgxGc4tNmJXdT222M-p4AaABAg,UgxGc4tNmJXdT222M-p4AaABAg,UCk4C02dIb8FM7IBDfim4Fpw,@fl8281,11,29,0.07635467980295567,False,,,0,0,18,904,0.6206896551724138,@wolfdreams1545
MmxV77mZb-M,UgxLELTSDqCJYVWiDNJ4AaABAg,UgxLELTSDqCJYVWiDNJ4AaABAg,UCj-p5xcSgLXOtuedorxJrHQ,@TheJasonleong1996,691,1,0.0,False,,,5,0,1,5,1.0,@TheJasonleong1996
MmxV77mZb-M,UgxGZlfl7A7Yu-1SODZ4AaABAg,UgxGZlfl7A7Yu-1SODZ4AaABAg,UCWDezbg8V6m5avMHQV_bViA,@Docwilson91,3,36,0.06190476190476191,False,,,1,1,29,1859,0.8055555555555556,@ethantroll0828
MmxV77mZb-M,UgwkdokZ9A04CV5oiS94AaABAg,UgwkdokZ9A04CV5oiS94AaABAg,UCSQ8WgqdX0hvZeBkAhrR-aw,@arragon5481,692,1,0.0,False,,,27,0,2,28,2.0,@arragon5481
MmxV77mZb-M,Ugzg32Sl_2HJxYC2f4t4AaABAg,Ugzg32Sl_2HJxYC2f4t4AaABAg,UCmMCo79Gpa5DcRj90cElw-Q,@PotentialMan2026,693,1,0.0,False,,,1,0,1,1,1.0,@PotentialMan2026
